IE_XML_ID;IE_NAME;IE_ID;IE_ACTIVE;IE_ACTIVE_FROM;IE_ACTIVE_TO;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_PREVIEW_TEXT_TYPE;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IE_DETAIL_TEXT_TYPE;IE_CODE;IE_SORT;IE_TAGS;IP_PROP58;IP_PROP57;IP_PROP59;IC_GROUP0;IC_GROUP1;IC_GROUP2
7956;О проекте закона Республики Тыва «О внесении изменений в Закон Республики Тыва «О пожарной безопасности в Республике Тыва»;7956;Y;18.06.2021 13:01:00;;;;text;;;text;;500;;18.06.2021;1025 ПВХ-III;/upload/iblock/2df/bmcjpj1qxtcr2zw0cw3wp47kjjpckm1x/1025.pdf;;;
7957;О Законе Республики Тыва «О внесении изменений в Закон Республики Тыва «О пожарной безопасности в Республике Тыва»;7957;Y;18.06.2021 13:01:00;;;;text;;;text;;500;;18.06.2021;1026 ПВХ-III;/upload/iblock/f0e/9nqngs276u8062utyboayepts9orwgyp/1026.pdf;;;
7958;О проекте закона Республики Тыва «О внесении изменения в Закон Республики Тыва «О Порядке предоставления сведений о доходах, расходах, об имуществе и обязательствах имущественного характера гражданами, претендующими на замещение муниципальной должности, д;7958;Y;18.06.2021 13:01:00;;;;text;;;text;;500;;18.06.2021;1027 ПВХ-III;/upload/iblock/ba1/j0a9jggz2lcmxjqdn0h1ofaucm82syeb/1027.pdf;;;
7959;О Законе Республики Тыва «О внесении изменения в Закон Республики Тыва «О Порядке предоставления сведений о доходах, расходах, об имуществе и обязательствах имущественного характера гражданами, претендующими на замещение муниципальной должности, должности;7959;Y;18.06.2021 13:01:00;;;;text;;;text;;500;;18.06.2021;1028 ПВХ-III;/upload/iblock/f81/8u3bllayngcaonvfppq23lqyip4cfusr/1028.pdf;;;
7960;О проекте закона Республики Тыва «Об отдельных вопросах предоставления субсидий на оплату жилого помещения и коммунальных услуг в Республике Тыва»;7960;Y;18.06.2021 13:01:00;;;;text;;;text;;500;;18.06.2021;1029 ПВХ-III;/upload/iblock/e6e/jbwnvnp044ha6fu5sc32eyi2r5tl8ah7/1029.pdf;;;
7961;О Законе Республики Тыва «Об отдельных вопросах предоставления субсидий на оплату жилого помещения и коммунальных услуг в Республике Тыва» ;7961;Y;18.06.2021 13:01:00;;;;text;;;text;;500;;18.06.2021;1030 ПВХ-III;/upload/iblock/469/313n6emd1ix7zoui3ljgskvo63eg2qjy/1030.pdf;;;
7962;О проекте закона Республики Тыва «О внесении изменения в статью 4 Закона Республики Тыва «О порядке перемещения транспортных средств на специализированную стоянку, их хранения, оплаты стоимости перемещения и хранения, возврата транспортных средств на терр;7962;Y;18.06.2021 13:01:00;;;;text;;;text;;500;;18.06.2021;1031 ПВХ-III;/upload/iblock/33d/kqjr3pbi0i6uc0rdneofdyfnbbuklyze/1031.pdf;;;
7963;О Законе Республики Тыва «О внесении изменения в статью 4 Закона Республики Тыва «О порядке перемещения транспортных средств на специализированную стоянку, их хранения, оплаты стоимости перемещения и хранения, возврата транспортных средств на территории Р;7963;Y;18.06.2021 13:01:00;;;;text;;;text;;500;;18.06.2021;1032 ПВХ-III;/upload/iblock/159/k90zlk0jxy9lysvyipkib0ujq3graudf/1032.pdf;;;
7966;О проекте закона Республики Тыва «О внесении изменений в отдельные законодательные акты Республики Тыва о выборах в Республике Тыва»;7966;Y;18.06.2021 13:01:00;;;;text;;;text;;500;;18.06.2021;1033 ПВХ-III;/upload/iblock/ebb/d0b9xbg9xqz4mwj66ihjv7xefd3s23ts/1033.pdf;;;
7967;О проекте закона Республики Тыва «О внесении изменений в статьи 53 и 54Закона Республики Тыва «О выборах депутатов Верховного Хурала (парламента) Республики Тыва» и статью 32 Закона Республики Тыва «О выборах депутатов представительного органа муниципальн;7967;Y;18.06.2021 13:01:00;;;;text;;;text;;500;;18.06.2021;1034 ПВХ-III;/upload/iblock/18b/6jbmn3d1zlyux12p1t3t8ey1orfabgjh/1034.pdf;;;
7968;О Законе Республики Тыва «О внесении изменений в статьи 53 и 54 Закона Республики Тыва «О выборах депутатов Верховного Хурала (парламента) Республики Тыва» и статью 32 Закона Республики Тыва «О выборах депутатов представительного органа муниципального обр;7968;Y;18.06.2021 13:01:00;;;;text;;;text;;500;;18.06.2021;1035 ПВХ-III;/upload/iblock/a22/1g960pdva6wm9pm41wvq0f0dl32qlgg3/1035.pdf;;;
7969;О Законе Республики Тыва «О внесении изменений в Закон Республики Тыва «О туристской деятельности в Республике Тыва»  ;7969;Y;18.06.2021 13:01:00;;;;text;;;text;;500;;18.06.2021;1036 ПВХ-III;/upload/iblock/b90/14k0sq9723t8zsziunhx6w1k00piw05s/1036.pdf;;;
7970;О протесте прокурора Республики Тыва на статью 35 Закона Республики Тыва от 23 июня 2006 года № 1741 ВХ-I  «О градостроительной деятельности в Республике Тыва»;7970;Y;18.06.2021 13:01:00;;;;text;;;text;;500;;18.06.2021;1037 ПВХ-III;/upload/iblock/0ba/y4kaqz55i9rktcod57na1xaskjtdzm4b/1037.pdf;;;
7971;Об отчете об исполнении республиканского бюджета Республики Тыва за первый квартал 2021 года;7971;Y;18.06.2021 13:01:00;;;;text;;;text;;500;;18.06.2021;1038 ПВХ-III;/upload/iblock/06c/jzuoijzkwe6k0qrt3ofno041sapj6o1h/1038.pdf;;;
7972;О внесении изменений в постановление Верховного Хурала (парламента) Республики Тыва «О Регламенте проведения публичных слушаний по проекту бюджета Республики Тыва и проекту годового отчета об исполнении бюджета Республики Тыва»;7972;Y;18.06.2021 13:02:00;;;;text;;;text;;500;;18.06.2021;1039 ПВХ-III;/upload/iblock/2fd/8sq0sqgvpgpfhr8w9qmom9mxxnro7y0a/1039.pdf;;;
7973;Об утверждении рекомендаций  публичных слушаний по годовому отчету об исполнении республиканского бюджета Республики Тыва  за 2020 год;7973;Y;18.06.2021 13:01:00;;;;text;;;text;;500;;18.06.2021;1040 ПВХ-III;/upload/iblock/90c/k6zqikx2d705af9piqdal32bu1om5pjj/1040.pdf;;;
7974;О проекте федерального закона № 1143480-7 «О внесении изменений в Федеральный закон «Об объектах культурного наследия (памятниках истории и культуры) народов Российской Федерации»;7974;Y;18.06.2021 13:01:00;;;;text;;;text;;500;;18.06.2021;1041 ПВХ-III;/upload/iblock/460/vtlao0smfz26qhpelifm2wgkke47jmz9/1041.pdf;;;
7975;О проекте федерального закона № 1162885-7 «О внесении изменений в Трудовой кодекс Российской Федерации (в части регулирования электронного документооборота в сфере трудовых отношений)»;7975;Y;18.06.2021 13:01:00;;;;text;;;text;;500;;18.06.2021;1042 ПВХ-III;/upload/iblock/339/pok0o8cpxfj2h29spg7dxmsd1udp7vsc/1042.pdf;;;
7976;О проекте федерального закона № 1030390-7 «О внесении изменений в статью 55 Семейного кодекса Российской Федерации и статью 13 Федерального закона «Об опеке и попечительстве»;7976;Y;18.06.2021 13:01:00;;;;text;;;text;;500;;18.06.2021;1043 ПВХ-III;/upload/iblock/c46/0r70blob2fzkc9gsfouh6dkd74vf3cyk/1043.pdf;;;
7977;О проекте федерального закона № 1175525-7 «О внесении изменений в Федеральный закон «О физической культуре и спорте в Российской Федерации»;7977;Y;18.06.2021 13:01:00;;;;text;;;text;;500;;18.06.2021;1044 ПВХ-III;/upload/iblock/1ba/k97plz5s482t8am6eghvr1690ynzi894/1044.pdf;;;
7978;О проекте федерального закона № 1163863-7 «О внесении изменений в Федеральный закон «Об основах туристской деятельности в Российской Федерации» ;7978;Y;18.06.2021 13:01:00;;;;text;;;text;;500;;18.06.2021;1045 ПВХ-III;/upload/iblock/a91/hr52j5yw7m99vl4uoun1eba0xqricd7h/1045.pdf;;;
7979;О проекте федерального закона № 1164878-7 «О внесении изменений в Федеральный закон «Технический регламент о требованиях пожарной безопасности»;7979;Y;18.06.2021 13:01:00;;;;text;;;text;;500;;18.06.2021;1046 ПВХ-III;/upload/iblock/e12/szpj33vdadj1g56fj8tmm363hl8y01h8/1046.pdf;;;
7980;О проекте федерального закона № 1169750-7 «О внесении изменений в Кодекс Российской Федерации об административных правонарушениях»;7980;Y;18.06.2021 13:01:00;;;;text;;;text;;500;;18.06.2021;1047 ПВХ-III;/upload/iblock/ac8/8jlaogbhrdof0i236kvq4efdpd9pzcjc/1047.pdf;;;
